id,client_id,title,category,city,latitude,longitude,urgency,budget_min,budget_max,desc_len,n_photos,status,created_at
484,284,Rafraîchir façade,Peinture,Tanger,35.79191,-5.80348,normal,140,2080,291,0,completed,2026-01-06
485,71,Enduit à refaire,Maçonnerie,Tanger,35.71827,-5.75479,normal,280,4550,80,0,open,2025-06-13
486,235,Changer cylindre,Serrurerie,Fès,33.92595,-4.93138,normal,70,910,198,5,completed,2025-07-13
487,353,Robinet qui goutte,Plomberie,Meknès,33.87898,-5.46149,normal,105,1170,167,0,open,2025-12-11
488,154,Tableau à refaire,Électricité,Rabat,34.06503,-6.75688,très urgent,140,1820,174,0,completed,2025-07-26
489,303,Décoration chambre,Peinture,Oujda,34.58766,-1.8865,normal,140,2080,317,1,completed,2025-09-16
490,73,Installer interphone,Serrurerie,Meknès,33.81984,-5.52418,urgent,70,910,300,1,completed,2026-03-16
491,290,Tableau à refaire,Électricité,Oujda,34.693,-1.87202,urgent,140,1820,344,0,completed,2026-04-03
492,186,Taille de haie,Jardinage,Rabat,34.03589,-6.75581,normal,105,1170,334,1,open,2025-08-11
493,221,Réseau WiFi,Informatique,Tanger,35.74967,-5.73381,normal,70,1170,316,1,completed,2025-07-15
494,390,Déménagement 3 pièces,Déménagement,Tanger,35.85345,-5.7387,urgent,210,2860,214,2,completed,2026-01-26
495,149,PC qui ne démarre plus,Informatique,Rabat,34.05787,-6.91988,normal,70,1170,338,1,completed,2026-03-09
496,283,Porte qui frotte,Menuiserie,Agadir,30.33956,-9.5521,normal,210,2860,100,3,open,2025-08-16
497,309,Système d'arrosage,Jardinage,Tanger,35.76214,-5.92601,normal,105,1170,165,5,completed,2025-08-11
498,178,Chaudière à réviser,Climatisation,Agadir,30.40031,-9.52601,normal,350,4160,252,4,open,2025-08-16
499,65,Poser carrelage salle de bain,Carrelage,Oujda,34.75816,-1.86593,normal,175,2600,55,0,completed,2026-05-31
500,141,WC bouché,Plomberie,Oujda,34.61571,-1.84064,normal,105,1170,270,1,completed,2025-10-26
501,46,Taille de haie,Jardinage,Fès,33.95998,-5.0515,normal,105,1170,76,1,completed,2025-12-21
502,4,Système d'arrosage,Jardinage,Rabat,33.92553,-6.87372,normal,105,1170,60,0,open,2025-06-05
503,313,Porte qui frotte,Menuiserie,Oujda,34.77014,-1.9959,urgent,210,2860,74,2,open,2025-06-27
504,381,Poser carrelage salle de bain,Carrelage,Marrakech,31.72615,-7.90279,normal,175,2600,321,1,open,2026-01-27
505,37,Changer cylindre,Serrurerie,Tanger,35.79852,-5.94111,normal,70,910,74,4,completed,2026-03-19
506,117,Installer pompe à chaleur,Climatisation,Fès,34.09761,-4.99526,normal,350,4160,314,4,open,2025-11-28
507,68,Montage meubles,Déménagement,Agadir,30.38002,-9.60411,normal,210,2860,75,4,completed,2025-08-16
508,160,Nettoyage après travaux,Nettoyage,Rabat,33.95889,-6.78311,urgent,70,780,48,2,open,2025-12-02
509,397,Désinfection locaux,Nettoyage,Meknès,33.83334,-5.6158,normal,70,780,181,1,completed,2025-12-06
510,269,Créer une ouverture,Maçonnerie,Tanger,35.83979,-5.90938,normal,280,4550,237,2,completed,2025-06-24
511,230,Créer une ouverture,Maçonnerie,Marrakech,31.73539,-7.87376,urgent,280,4550,307,4,open,2025-09-03
512,163,Enduit à refaire,Maçonnerie,Meknès,33.98456,-5.48291,urgent,280,4550,182,3,completed,2025-06-29
513,28,Taille de haie,Jardinage,Oujda,34.77903,-1.86714,normal,105,1170,259,4,open,2025-12-08
514,204,Placard sur mesure,Menuiserie,Marrakech,31.64346,-7.93155,normal,210,2860,47,4,completed,2025-07-29
515,323,PC qui ne démarre plus,Informatique,Agadir,30.47766,-9.56219,urgent,70,1170,149,0,completed,2026-01-27
516,199,Installer des prises,Électricité,Casablanca,33.49576,-7.52376,urgent,140,1820,257,5,completed,2025-08-30
517,208,Caméras surveillance,Informatique,Tanger,35.85018,-5.87397,très urgent,70,1170,167,5,completed,2025-09-03
518,342,Porte qui frotte,Menuiserie,Fès,34.01984,-5.04027,urgent,210,2860,319,2,completed,2025-06-10
519,389,Caméras surveillance,Informatique,Casablanca,33.48206,-7.67391,normal,70,1170,123,2,completed,2026-05-22
520,133,Engazonnement,Jardinage,Tanger,35.65831,-5.88102,très urgent,105,1170,282,0,completed,2025-09-10
521,305,Nettoyage après travaux,Nettoyage,Casablanca,33.66624,-7.54476,normal,70,780,217,5,open,2026-05-12
522,385,Panne de courant,Électricité,Casablanca,33.46709,-7.61301,très urgent,140,1820,348,1,completed,2025-09-17
523,297,Tableau à refaire,Électricité,Casablanca,33.52498,-7.67065,normal,140,1820,139,3,open,2025-07-07
524,37,Nettoyage après travaux,Nettoyage,Agadir,30.45523,-9.50948,très urgent,70,780,202,4,completed,2026-03-11
525,390,Créer une ouverture,Maçonnerie,Tanger,35.79972,-5.86849,normal,280,4550,228,0,open,2026-02-09
526,292,Transport canapé,Déménagement,Casablanca,33.60426,-7.6119,normal,210,2860,310,0,open,2026-01-15
527,245,Repeindre le salon,Peinture,Casablanca,33.63327,-7.5043,très urgent,140,2080,286,2,completed,2025-09-24
528,292,Rafraîchir façade,Peinture,Agadir,30.44533,-9.49795,normal,140,2080,145,0,open,2026-01-25
529,194,Placard sur mesure,Menuiserie,Tanger,35.72233,-5.89498,urgent,210,2860,35,0,completed,2025-11-12
530,201,Réparer parquet,Menuiserie,Agadir,30.34256,-9.59005,normal,210,2860,61,5,open,2026-05-30
531,399,Porte qui frotte,Menuiserie,Marrakech,31.69205,-8.02268,urgent,210,2860,65,0,completed,2026-03-24
532,347,Chauffe-eau en panne,Plomberie,Tanger,35.70421,-5.80433,très urgent,105,1170,314,3,completed,2025-06-12
533,46,Changer cylindre,Serrurerie,Meknès,33.88141,-5.48361,urgent,70,910,33,2,completed,2026-01-24
534,285,Lavage vitres,Nettoyage,Oujda,34.64849,-1.89722,normal,70,780,117,4,completed,2025-11-11
535,24,Créer une ouverture,Maçonnerie,Marrakech,31.612,-7.91535,normal,280,4550,34,5,open,2025-12-03
536,267,Placard sur mesure,Menuiserie,Rabat,33.96811,-6.7371,urgent,210,2860,335,1,open,2025-08-02
537,47,Poser carrelage salle de bain,Carrelage,Fès,33.97398,-4.94553,normal,175,2600,126,3,completed,2025-07-25
538,312,Réseau WiFi,Informatique,Fès,33.93979,-4.91202,normal,70,1170,93,4,completed,2025-06-07
539,290,Panne de courant,Électricité,Meknès,33.8084,-5.63118,normal,140,1820,304,2,open,2026-04-02
540,161,Déménagement 3 pièces,Déménagement,Oujda,34.72784,-1.91779,urgent,210,2860,78,3,completed,2026-06-02
541,122,Système d'arrosage,Jardinage,Marrakech,31.53591,-7.87751,urgent,105,1170,109,4,completed,2025-09-01
542,170,Repeindre le salon,Peinture,Casablanca,33.60712,-7.48268,normal,140,2080,274,1,open,2026-03-14
543,110,Déménagement 3 pièces,Déménagement,Agadir,30.43573,-9.57101,urgent,210,2860,147,1,completed,2025-07-05
544,143,Rafraîchir façade,Peinture,Oujda,34.79208,-1.87792,urgent,140,2080,298,5,open,2025-12-06
545,296,Déménagement 3 pièces,Déménagement,Marrakech,31.67298,-7.94367,urgent,210,2860,36,1,open,2025-06-30
546,142,PC qui ne démarre plus,Informatique,Fès,33.97255,-5.07974,urgent,70,1170,284,2,completed,2026-05-27
547,191,PC qui ne démarre plus,Informatique,Marrakech,31.53035,-7.92124,normal,70,1170,77,3,open,2025-12-30
548,130,Changer cylindre,Serrurerie,Marrakech,31.52202,-7.87637,normal,70,910,334,1,completed,2026-01-24
549,204,Montage meubles,Déménagement,Rabat,34.04492,-6.90122,urgent,210,2860,41,5,open,2025-07-20
550,213,Chaudière à réviser,Climatisation,Rabat,34.01434,-6.86795,urgent,350,4160,111,4,completed,2025-09-24
551,15,Repeindre le salon,Peinture,Marrakech,31.70348,-7.9288,urgent,140,2080,64,4,completed,2025-08-21
552,104,Éclairage LED,Électricité,Meknès,33.89066,-5.54706,normal,140,1820,315,2,completed,2025-12-23
553,197,Créer une ouverture,Maçonnerie,Meknès,33.98644,-5.63722,normal,280,4550,231,2,completed,2026-03-29
554,154,Chaudière à réviser,Climatisation,Casablanca,33.56034,-7.60461,très urgent,350,4160,186,4,completed,2025-09-28
555,177,Robinet qui goutte,Plomberie,Agadir,30.45963,-9.62471,normal,105,1170,96,1,completed,2025-08-04
556,76,Rafraîchir façade,Peinture,Marrakech,31.6913,-7.94532,très urgent,140,2080,205,5,completed,2025-10-19
557,52,Installer pompe à chaleur,Climatisation,Casablanca,33.58041,-7.59132,très urgent,350,4160,346,0,completed,2025-08-19
558,371,Repeindre le salon,Peinture,Rabat,34.05507,-6.82627,normal,140,2080,142,1,completed,2025-08-12
559,236,Porte qui frotte,Menuiserie,Tanger,35.79555,-5.86326,normal,210,2860,155,2,completed,2026-05-24
560,41,Réseau WiFi,Informatique,Tanger,35.83482,-5.82773,normal,70,1170,221,5,open,2025-12-21
561,354,Montage meubles,Déménagement,Agadir,30.42767,-9.53409,normal,210,2860,167,5,completed,2025-11-23
562,123,Installer interphone,Serrurerie,Tanger,35.77341,-5.72781,normal,70,910,227,5,completed,2025-12-17
563,107,Décoration chambre,Peinture,Fès,33.94229,-5.03389,normal,140,2080,304,5,completed,2025-11-22
564,261,Tableau à refaire,Électricité,Tanger,35.69147,-5.85582,normal,140,1820,220,4,completed,2026-01-19
565,123,Robinet qui goutte,Plomberie,Oujda,34.76673,-1.95979,normal,105,1170,331,0,open,2025-08-06
566,147,WC bouché,Plomberie,Agadir,30.46038,-9.58004,normal,105,1170,110,3,completed,2025-11-14
567,368,Fuite sous l'évier,Plomberie,Oujda,34.70109,-1.97194,urgent,105,1170,145,0,completed,2025-06-20
568,352,PC qui ne démarre plus,Informatique,Rabat,34.01997,-6.83493,normal,70,1170,115,1,completed,2025-12-10
569,229,Éclairage LED,Électricité,Agadir,30.38852,-9.66099,urgent,140,1820,173,5,completed,2026-02-18
570,133,Décoration chambre,Peinture,Oujda,34.5891,-1.912,urgent,140,2080,113,5,completed,2025-06-17
571,211,Joints à refaire,Carrelage,Fès,33.97331,-5.01195,normal,175,2600,325,3,completed,2025-12-30
572,240,Fuite sous l'évier,Plomberie,Rabat,33.97304,-6.93631,urgent,105,1170,212,1,completed,2025-06-17
573,333,Lavage vitres,Nettoyage,Casablanca,33.47285,-7.49882,normal,70,780,121,5,open,2025-09-08
574,164,Taille de haie,Jardinage,Marrakech,31.54732,-8.08348,normal,105,1170,323,5,completed,2025-12-25
575,356,Tableau à refaire,Électricité,Oujda,34.79339,-1.82309,normal,140,1820,131,3,completed,2026-06-03
576,398,Changer cylindre,Serrurerie,Fès,34.12119,-5.10232,urgent,70,910,324,5,completed,2025-10-09
577,369,Terrasse à carreler,Carrelage,Tanger,35.83026,-5.7562,urgent,175,2600,150,1,open,2026-05-25
578,395,Système d'arrosage,Jardinage,Marrakech,31.67259,-8.0481,normal,105,1170,341,1,open,2026-02-02
579,354,PC qui ne démarre plus,Informatique,Marrakech,31.69044,-8.04045,normal,70,1170,248,0,completed,2026-01-31
580,26,Nettoyage après travaux,Nettoyage,Oujda,34.58844,-1.97898,urgent,70,780,91,4,completed,2025-12-17
581,8,Engazonnement,Jardinage,Rabat,33.94652,-6.92813,urgent,105,1170,313,1,completed,2026-05-18
582,94,Caméras surveillance,Informatique,Rabat,34.12115,-6.84311,urgent,70,1170,252,5,completed,2025-10-15
583,245,Fissures dans le mur,Maçonnerie,Tanger,35.74709,-5.88532,normal,280,4550,140,5,completed,2025-08-26
584,9,Chaudière à réviser,Climatisation,Rabat,34.0759,-6.88656,très urgent,350,4160,207,4,completed,2026-03-21
585,92,Caméras surveillance,Informatique,Tanger,35.73897,-5.86059,urgent,70,1170,346,2,open,2025-06-30
586,200,Créer une ouverture,Maçonnerie,Oujda,34.76551,-1.96661,urgent,280,4550,88,4,open,2026-05-21
587,252,Repeindre le salon,Peinture,Rabat,34.09175,-6.94834,urgent,140,2080,147,4,completed,2026-05-05
588,77,Robinet qui goutte,Plomberie,Rabat,33.96031,-6.86639,normal,105,1170,59,4,completed,2025-09-30
589,243,Installer pompe à chaleur,Climatisation,Tanger,35.73488,-5.87425,normal,350,4160,273,0,completed,2026-03-23
590,321,Chaudière à réviser,Climatisation,Rabat,33.99242,-6.85714,urgent,350,4160,66,0,completed,2025-11-27
591,140,Robinet qui goutte,Plomberie,Rabat,34.03738,-6.86842,très urgent,105,1170,332,2,completed,2025-12-05
592,245,Robinet qui goutte,Plomberie,Fès,33.92912,-5.07163,très urgent,105,1170,37,0,completed,2025-07-24
593,77,Décoration chambre,Peinture,Rabat,34.11621,-6.82612,urgent,140,2080,250,4,completed,2026-03-22
594,208,Chauffe-eau en panne,Plomberie,Oujda,34.62521,-1.98384,normal,105,1170,277,1,open,2025-08-11
595,225,Installer pompe à chaleur,Climatisation,Meknès,33.93133,-5.64929,très urgent,350,4160,325,4,completed,2026-05-03
596,181,Fissures dans le mur,Maçonnerie,Marrakech,31.72479,-7.94111,très urgent,280,4550,188,1,open,2026-04-23
597,395,Serrure bloquée,Serrurerie,Tanger,35.71815,-5.93543,normal,70,910,326,5,open,2025-08-07
598,75,WC bouché,Plomberie,Fès,33.95137,-5.09313,urgent,105,1170,208,3,completed,2025-10-27
599,234,Rafraîchir façade,Peinture,Oujda,34.58008,-2.00871,normal,140,2080,317,3,completed,2026-03-10
600,255,Changer cylindre,Serrurerie,Agadir,30.44345,-9.57797,très urgent,70,910,75,3,completed,2025-11-29
601,18,Décoration chambre,Peinture,Tanger,35.65853,-5.85417,normal,140,2080,142,3,open,2025-12-19
602,140,Transport canapé,Déménagement,Meknès,33.91868,-5.44722,normal,210,2860,86,5,completed,2025-08-14
603,195,Fissures dans le mur,Maçonnerie,Tanger,35.69591,-5.7919,normal,280,4550,34,1,completed,2025-08-26
604,237,Installer interphone,Serrurerie,Marrakech,31.61362,-8.03845,normal,70,910,190,4,open,2026-04-18
605,287,Transport canapé,Déménagement,Tanger,35.78366,-5.86672,normal,210,2860,252,1,open,2025-10-17
606,150,Caméras surveillance,Informatique,Marrakech,31.58785,-8.03355,normal,70,1170,186,4,open,2026-04-09
607,302,Enduit à refaire,Maçonnerie,Marrakech,31.70167,-7.88494,normal,280,4550,326,3,open,2025-10-21
608,210,Repeindre le salon,Peinture,Casablanca,33.57868,-7.55174,urgent,140,2080,317,1,open,2026-04-04
609,169,Désinfection locaux,Nettoyage,Meknès,33.81313,-5.49909,urgent,70,780,141,4,completed,2026-04-29
610,299,Décoration chambre,Peinture,Rabat,33.96667,-6.92731,normal,140,2080,322,3,open,2025-09-01
611,59,Engazonnement,Jardinage,Casablanca,33.56854,-7.63275,urgent,105,1170,208,1,open,2026-01-02
612,190,Joints à refaire,Carrelage,Oujda,34.75164,-1.99099,urgent,175,2600,49,1,open,2025-10-25
613,291,Serrure bloquée,Serrurerie,Agadir,30.40218,-9.69235,urgent,70,910,144,4,open,2025-08-16
614,378,Joints à refaire,Carrelage,Rabat,33.94228,-6.92489,urgent,175,2600,266,2,completed,2026-03-02
615,98,Poser carrelage salle de bain,Carrelage,Tanger,35.78718,-5.76058,très urgent,175,2600,314,3,completed,2026-03-25
616,36,Repeindre le salon,Peinture,Tanger,35.77086,-5.90121,urgent,140,2080,233,3,open,2025-09-27
617,278,Désinfection locaux,Nettoyage,Tanger,35.66178,-5.89785,urgent,70,780,127,3,open,2025-08-13
618,18,Créer une ouverture,Maçonnerie,Marrakech,31.58842,-8.02591,normal,280,4550,136,5,open,2025-10-01
619,340,Taille de haie,Jardinage,Meknès,33.89446,-5.50554,urgent,105,1170,232,4,completed,2026-03-14
620,364,Caméras surveillance,Informatique,Fès,34.04824,-5.04744,urgent,70,1170,55,1,completed,2025-07-20
621,250,Taille de haie,Jardinage,Agadir,30.33362,-9.64924,très urgent,105,1170,184,1,completed,2025-08-23
622,188,Robinet qui goutte,Plomberie,Fès,33.96022,-4.98722,très urgent,105,1170,246,3,open,2025-11-24
623,374,Porte qui frotte,Menuiserie,Marrakech,31.56486,-7.97671,normal,210,2860,149,0,open,2025-11-21
624,206,Transport canapé,Déménagement,Rabat,33.95939,-6.75991,normal,210,2860,142,1,open,2026-01-16
625,35,PC qui ne démarre plus,Informatique,Rabat,34.05773,-6.85722,normal,70,1170,35,3,completed,2026-02-04
626,178,Poser carrelage salle de bain,Carrelage,Marrakech,31.71569,-8.07696,normal,175,2600,219,1,open,2025-10-01
627,377,Déménagement 3 pièces,Déménagement,Agadir,30.49614,-9.66932,normal,210,2860,168,5,completed,2025-06-28
628,152,Taille de haie,Jardinage,Rabat,34.11745,-6.77683,urgent,105,1170,38,0,completed,2025-08-27
629,27,Joints à refaire,Carrelage,Casablanca,33.55999,-7.50792,normal,175,2600,162,5,completed,2025-07-27
630,326,PC qui ne démarre plus,Informatique,Oujda,34.64802,-1.96319,normal,70,1170,337,1,completed,2025-12-19
631,278,Fissures dans le mur,Maçonnerie,Oujda,34.61191,-1.87299,urgent,280,4550,203,4,completed,2025-09-05
632,307,Chauffe-eau en panne,Plomberie,Tanger,35.7347,-5.77816,normal,105,1170,160,4,completed,2025-10-09
633,322,Fissures dans le mur,Maçonnerie,Oujda,34.70257,-1.81616,urgent,280,4550,81,1,open,2025-08-05
634,272,Engazonnement,Jardinage,Casablanca,33.51596,-7.62296,urgent,105,1170,242,5,completed,2025-07-12
635,26,Engazonnement,Jardinage,Agadir,30.46966,-9.53368,très urgent,105,1170,336,1,completed,2026-04-18
636,356,Poser carrelage salle de bain,Carrelage,Fès,34.05453,-4.94914,urgent,175,2600,86,3,open,2025-08-16
637,253,Serrure bloquée,Serrurerie,Agadir,30.3737,-9.58566,normal,70,910,40,2,completed,2025-08-17
638,91,Installer interphone,Serrurerie,Tanger,35.79952,-5.88575,urgent,70,910,225,1,completed,2025-06-05
639,104,Rafraîchir façade,Peinture,Agadir,30.385,-9.51654,urgent,140,2080,186,4,completed,2026-02-20
640,170,WC bouché,Plomberie,Agadir,30.42015,-9.53228,normal,105,1170,221,4,completed,2025-07-11
641,98,Clim qui ne refroidit plus,Climatisation,Oujda,34.68602,-1.88461,très urgent,350,4160,233,3,completed,2025-08-25
642,213,Enduit à refaire,Maçonnerie,Agadir,30.35969,-9.50701,normal,280,4550,117,1,completed,2025-08-22
643,42,Installer interphone,Serrurerie,Tanger,35.76874,-5.91146,urgent,70,910,44,5,completed,2025-08-24
644,147,Tableau à refaire,Électricité,Rabat,33.98254,-6.76275,très urgent,140,1820,240,1,open,2025-11-13
645,388,Chaudière à réviser,Climatisation,Meknès,33.83568,-5.60257,urgent,350,4160,108,5,completed,2025-11-03
646,93,WC bouché,Plomberie,Meknès,33.8669,-5.58293,normal,105,1170,293,0,completed,2025-07-24
647,371,Installer des prises,Électricité,Marrakech,31.66295,-7.92482,normal,140,1820,169,4,completed,2026-05-31
648,329,Panne de courant,Électricité,Fès,34.10908,-5.08771,urgent,140,1820,69,2,completed,2026-06-04
649,79,Serrure bloquée,Serrurerie,Meknès,33.90124,-5.44104,normal,70,910,34,0,completed,2026-03-03
650,285,Nettoyage après travaux,Nettoyage,Casablanca,33.5492,-7.48411,urgent,70,780,30,0,completed,2026-03-23
651,227,Installer pompe à chaleur,Climatisation,Oujda,34.63147,-1.95169,normal,350,4160,228,5,completed,2025-11-11
652,306,Serrure bloquée,Serrurerie,Fès,33.97226,-4.96573,normal,70,910,102,5,completed,2025-09-04
653,94,Fuite sous l'évier,Plomberie,Agadir,30.46892,-9.69638,normal,105,1170,159,4,open,2025-10-27
654,376,Engazonnement,Jardinage,Rabat,33.93226,-6.76318,normal,105,1170,238,4,completed,2025-10-25
655,270,Éclairage LED,Électricité,Fès,34.03626,-5.06505,urgent,140,1820,40,0,open,2026-01-07
656,210,WC bouché,Plomberie,Fès,34.07789,-5.09462,normal,105,1170,130,5,open,2025-09-12
657,279,Installer interphone,Serrurerie,Marrakech,31.71014,-8.08838,urgent,70,910,197,1,open,2025-10-03
658,282,Caméras surveillance,Informatique,Casablanca,33.66722,-7.57831,normal,70,1170,243,4,open,2026-04-14
659,32,Chauffe-eau en panne,Plomberie,Oujda,34.66467,-1.8687,normal,105,1170,264,3,completed,2025-09-03
660,257,Déménagement 3 pièces,Déménagement,Meknès,33.93094,-5.46454,normal,210,2860,277,3,completed,2026-02-18
661,59,Clim qui ne refroidit plus,Climatisation,Meknès,33.82367,-5.55706,normal,350,4160,312,2,completed,2025-06-05
662,80,Chaudière à réviser,Climatisation,Fès,33.96868,-5.05933,urgent,350,4160,80,5,completed,2025-09-27
663,237,Réseau WiFi,Informatique,Rabat,34.02703,-6.87936,très urgent,70,1170,40,3,completed,2026-02-12
664,334,Fuite sous l'évier,Plomberie,Meknès,33.94875,-5.49901,urgent,105,1170,115,0,completed,2026-05-05
665,395,Tableau à refaire,Électricité,Fès,34.02618,-5.01198,normal,140,1820,265,4,completed,2026-04-04
666,274,Chaudière à réviser,Climatisation,Marrakech,31.63837,-8.02458,urgent,350,4160,121,5,completed,2025-08-21
667,193,Poser carrelage salle de bain,Carrelage,Meknès,33.90082,-5.49028,urgent,175,2600,211,4,completed,2025-11-17
668,158,Transport canapé,Déménagement,Fès,33.99945,-5.05978,normal,210,2860,252,5,completed,2025-11-04
669,312,WC bouché,Plomberie,Oujda,34.63656,-1.91677,urgent,105,1170,240,3,completed,2025-07-07
670,317,Changer cylindre,Serrurerie,Oujda,34.58326,-2.01868,urgent,70,910,264,2,completed,2025-10-13
671,352,Déménagement 3 pièces,Déménagement,Agadir,30.4074,-9.68993,normal,210,2860,341,4,completed,2026-01-01
672,148,Système d'arrosage,Jardinage,Tanger,35.69599,-5.78361,normal,105,1170,303,0,completed,2026-03-31
673,136,Rafraîchir façade,Peinture,Tanger,35.65353,-5.81131,urgent,140,2080,293,3,completed,2025-08-31
674,17,Porte qui frotte,Menuiserie,Meknès,33.81556,-5.55623,normal,210,2860,178,4,completed,2025-06-14
675,92,Repeindre le salon,Peinture,Agadir,30.39722,-9.68364,normal,140,2080,314,4,completed,2026-05-11
676,248,Repeindre le salon,Peinture,Marrakech,31.6552,-7.92988,normal,140,2080,84,4,open,2025-06-12
677,77,Engazonnement,Jardinage,Tanger,35.84927,-5.93189,normal,105,1170,206,5,completed,2025-12-28
678,399,Montage meubles,Déménagement,Tanger,35.79086,-5.93837,très urgent,210,2860,213,3,open,2025-10-16
679,393,Déménagement 3 pièces,Déménagement,Marrakech,31.69987,-7.87759,urgent,210,2860,180,3,completed,2026-02-17
680,370,Chauffe-eau en panne,Plomberie,Rabat,34.02756,-6.91468,urgent,105,1170,47,0,open,2026-01-09
681,191,PC qui ne démarre plus,Informatique,Rabat,33.92308,-6.89103,normal,70,1170,159,1,completed,2025-12-23
682,341,Poser carrelage salle de bain,Carrelage,Meknès,33.90618,-5.45452,urgent,175,2600,221,1,open,2025-12-15
683,73,Placard sur mesure,Menuiserie,Rabat,33.98276,-6.87529,normal,210,2860,274,1,open,2025-09-04
684,95,Placard sur mesure,Menuiserie,Rabat,34.04447,-6.87797,normal,210,2860,180,3,completed,2026-02-15
685,200,Repeindre le salon,Peinture,Agadir,30.46774,-9.63579,normal,140,2080,337,3,open,2025-10-01
686,274,Fissures dans le mur,Maçonnerie,Tanger,35.65271,-5.76255,très urgent,280,4550,177,2,completed,2025-07-27
687,2,PC qui ne démarre plus,Informatique,Marrakech,31.60666,-7.94685,très urgent,70,1170,64,5,completed,2026-04-28
688,254,Placard sur mesure,Menuiserie,Meknès,33.9524,-5.5395,normal,210,2860,156,4,open,2026-06-04
689,346,Joints à refaire,Carrelage,Tanger,35.68836,-5.81574,normal,175,2600,207,1,completed,2025-07-26
690,258,Terrasse à carreler,Carrelage,Oujda,34.65821,-2.00134,normal,175,2600,202,0,completed,2025-06-29
691,307,Installer des prises,Électricité,Agadir,30.41661,-9.63977,normal,140,1820,217,5,open,2025-11-04
692,225,Désinfection locaux,Nettoyage,Agadir,30.34394,-9.53551,normal,70,780,212,4,open,2026-01-26
693,103,Repeindre le salon,Peinture,Agadir,30.50291,-9.57582,normal,140,2080,148,3,completed,2025-09-26
694,272,Enduit à refaire,Maçonnerie,Meknès,33.80337,-5.48513,urgent,280,4550,152,5,completed,2025-09-06
695,20,Nettoyage après travaux,Nettoyage,Oujda,34.688,-1.82716,urgent,70,780,315,0,completed,2026-02-05
696,101,Robinet qui goutte,Plomberie,Agadir,30.49855,-9.6122,normal,105,1170,62,2,open,2026-05-25
697,157,Installer interphone,Serrurerie,Tanger,35.83123,-5.89612,normal,70,910,145,3,completed,2025-06-30
698,290,Éclairage LED,Électricité,Tanger,35.74325,-5.83868,normal,140,1820,225,3,open,2026-01-17
699,381,Changer cylindre,Serrurerie,Fès,34.0533,-5.02216,très urgent,70,910,188,1,open,2025-08-13
700,301,Montage meubles,Déménagement,Agadir,30.51183,-9.57019,normal,210,2860,204,0,completed,2026-03-31
701,354,Chauffe-eau en panne,Plomberie,Rabat,33.92322,-6.82093,normal,105,1170,146,4,open,2026-05-21
702,363,Poser carrelage salle de bain,Carrelage,Fès,33.94578,-5.08973,normal,175,2600,297,2,completed,2026-05-04
703,142,Réseau WiFi,Informatique,Agadir,30.45358,-9.50315,urgent,70,1170,344,5,completed,2026-01-15
704,190,Engazonnement,Jardinage,Tanger,35.78871,-5.81865,urgent,105,1170,94,4,completed,2025-07-01
705,37,Engazonnement,Jardinage,Oujda,34.73667,-1.88779,urgent,105,1170,67,1,open,2025-09-09
706,328,Transport canapé,Déménagement,Oujda,34.77291,-1.91959,très urgent,210,2860,327,4,open,2025-11-20
707,51,Repeindre le salon,Peinture,Marrakech,31.61338,-7.92476,normal,140,2080,230,4,open,2025-09-24
708,327,Chauffe-eau en panne,Plomberie,Marrakech,31.63559,-8.01532,normal,105,1170,304,0,completed,2026-04-13
709,41,Décoration chambre,Peinture,Tanger,35.77603,-5.75021,normal,140,2080,346,5,completed,2026-03-25
710,54,Taille de haie,Jardinage,Oujda,34.70337,-1.93942,normal,105,1170,247,3,completed,2025-12-13
711,337,Joints à refaire,Carrelage,Casablanca,33.62814,-7.59744,urgent,175,2600,193,1,open,2025-06-15
712,383,Caméras surveillance,Informatique,Rabat,33.93914,-6.89757,normal,70,1170,35,1,completed,2025-08-08
713,243,Décoration chambre,Peinture,Fès,34.06494,-5.03997,normal,140,2080,248,0,completed,2026-03-03
714,52,Nettoyage après travaux,Nettoyage,Rabat,33.92203,-6.87885,urgent,70,780,183,1,completed,2025-12-27
715,357,Lavage vitres,Nettoyage,Oujda,34.62305,-1.85572,normal,70,780,255,0,open,2026-02-20
716,369,Montage meubles,Déménagement,Meknès,33.90828,-5.61022,normal,210,2860,346,0,completed,2025-11-22
717,385,Changer cylindre,Serrurerie,Rabat,33.99208,-6.74309,normal,70,910,156,0,completed,2025-12-14
718,250,Montage meubles,Déménagement,Fès,34.0024,-4.93733,normal,210,2860,224,2,open,2026-04-15
719,22,Clim qui ne refroidit plus,Climatisation,Fès,34.10645,-4.91113,normal,350,4160,123,3,open,2026-03-10
720,305,Changer cylindre,Serrurerie,Meknès,33.87401,-5.58122,normal,70,910,120,4,open,2025-10-14
721,36,PC qui ne démarre plus,Informatique,Meknès,33.80194,-5.46226,urgent,70,1170,266,2,completed,2025-11-23
722,326,Décoration chambre,Peinture,Meknès,33.96447,-5.64614,normal,140,2080,93,0,open,2026-03-11
723,1,Réparer parquet,Menuiserie,Oujda,34.79051,-2.01772,normal,210,2860,244,1,completed,2025-07-27
724,133,Clim qui ne refroidit plus,Climatisation,Agadir,30.4177,-9.59186,normal,350,4160,333,2,completed,2026-03-26
725,23,Serrure bloquée,Serrurerie,Oujda,34.66554,-1.8692,urgent,70,910,340,5,completed,2026-03-23
